,code,mean_rt,word,surprisal,wlen
109,17144,236.71823529411765,the,2.540099859237671,3
110,17147,364.96529411764703,especially,14.21177101135254,10
111,17148,282.74764705882353,in,5.898314476013184,2
112,17149,275.9664705882353,a,4.210881233215332,1
113,17151,315.30117647058825,on,8.168000221252441,2
114,17152,295.5076470588235,Saturday,11.97929573059082,8
115,17154,295.1135294117647,Of,9.302190780639648,2
116,17155,296.2964705882353,all,7.380706787109375,3
117,17156,279.1311764705883,the,2.187154054641724,3
118,17157,326.9429411764706,thousands,13.43415641784668,9
119,17158,279.2982352941176,of,0.0564263649284839,2
120,17159,259.275625,men,11.750673294067385,3
121,17160,270.3235294117647,who,7.568376064300537,3
122,17161,279.4005882352941,have,4.616750717163086,4
123,17162,252.8435294117647,served,9.586280822753906,6
124,17163,267.59529411764703,in,4.097523212432861,2
125,17164,253.78294117647062,the,1.932598352432251,3
126,17167,343.65529411764703,perhaps,14.101103782653809,7
127,17168,336.9476470588235,no,11.415549278259276,2
128,17169,263.09529411764703,one,7.814486026763916,3
129,17170,257.4294117647059,knows,15.118928909301758,5
130,17171,300.85705882352937,its,7.018801689147949,3
131,17172,252.79823529411763,spirit,15.753159523010254,6
132,17173,289.1858823529412,better,11.822897911071776,6
133,17174,261.22117647058826,than,2.76352334022522,4
134,17181,315.15647058823527,and,6.005070209503174,3
135,17183,421.2011764705882,with,8.15206527709961,4
136,17184,307.0476470588235,steel,12.519002914428713,5
137,17185,365.6975,blue,15.047067642211914,4
138,17186,346.834705882353,eyes,14.34052562713623,4
139,17187,285.05470588235295,and,5.079412937164307,3
140,17188,310.4117647058824,a,6.090017318725586,1
141,17189,266.5735294117647,chest,16.800682067871094,5
142,17191,336.08411764705886,with,6.188175201416016,4
143,17193,411.14,Chandler,15.17442512512207,8
144,17194,294.91058823529414,is,5.657746315002441,2
145,17195,244.48,the,3.7471766471862793,3
146,17197,344.65647058823527,of,2.977672576904297,2
147,17198,265.62529411764706,the,1.8703718185424805,3
148,17201,268.8488235294118,The,3.103843927383423,3
149,17202,276.8194117647059,truth,12.636327743530272,5
150,17205,310.7005882352941,that,7.30929708480835,4
151,17206,285.2035294117647,when,9.465583801269531,4
152,17207,251.26823529411763,Mel,19.26156234741211,3
153,17208,293.81,Chandler,13.57711124420166,8
154,17209,331.5241176470588,first,20.191123962402344,5
155,17210,278.8552941176471,reported,11.003432273864746,8
156,17211,293.72235294117644,to,6.491145133972168,2
157,17212,281.915294117647,the,2.668501853942871,3
158,17214,271.86117647058825,the,9.62283706665039,3
159,17215,291.6058823529412,only,8.786792755126953,4
160,17217,411.5005882352941,he,12.408156394958496,2
161,17218,320.2841176470588,had,4.655920505523682,3
162,17219,301.9823529411765,ever,9.368399620056152,4
163,17221,326.6594117647059,was,11.842571258544922,3
164,17222,270.39235294117645,a,4.326417446136475,1
165,17224,311.00529411764705,chair,14.807475090026855,5
166,17225,329.91,and,6.093591690063477,3
167,17226,332.91823529411766,the,3.5070841312408447,3
168,17227,295.0,only,8.189713478088379,4
169,17228,281.7664705882353,weapon,14.424991607666016,6
170,17229,269.33411764705886,he,10.150514602661133,2
171,17230,241.23941176470586,had,4.833022594451904,3
172,17231,274.8264705882353,ever,8.914067268371582,4
173,17233,272.37,was,12.519458770751951,3
174,17234,271.2535294117647,a,4.382434844970703,1
175,17236,283.47235294117644,Chandler,13.14741325378418,8
176,17237,324.8241176470588,had,6.5118727684021,3
177,17238,267.46352941176474,been,2.742809772491455,4
178,17239,342.70125,commissioned,14.346837043762209,12
179,17240,319.58411764705886,in,3.392417907714844,2
180,17241,254.70823529411766,the,2.0953574180603027,3
181,17242,300.0335294117647,Medical,15.80159854888916,7
182,17243,293.2188235294118,Service,8.816030502319336,7
183,17244,280.1382352941177,Corps,14.060483932495115,5
184,17245,275.54352941176467,and,4.991920471191406,3
185,17246,254.66117647058823,was,8.184857368469238,3
186,17247,275.52764705882356,serving,13.622138023376465,7
187,17248,247.2435294117647,as,7.423658847808838,2
188,17249,248.36058823529413,a,3.032235145568848,1
189,17250,350.8,personnel,14.780820846557615,9
190,17251,316.9235294117647,officer,11.631285667419434,7
191,17252,275.57176470588234,for,4.861672878265381,3
192,17253,273.5,the,2.192662239074707,3
193,17254,289.6329411764706,Kansas,14.215654373168944,6
194,17255,281.510625,City,8.509401321411133,4
195,17256,283.96999999999997,Medical,12.575949668884276,7
196,17257,297.40176470588233,Depot,17.005279541015625,5
197,17258,328.5641176470588,when,11.161561012268066,4
198,17259,298.4852941176471,he,4.4961419105529785,2
199,17260,310.97705882352943,decided,8.973770141601562,7
200,17261,332.52176470588233,that,4.893224239349365,4
201,17262,268.0811764705882,if,8.151482582092285,2
202,17263,285.79352941176467,he,4.381669998168945,2
203,17264,253.43411764705883,was,4.078888893127441,3
204,17265,256.4052941176471,going,9.245511054992676,5
205,17266,251.55,to,0.3007182776927948,2
206,17267,245.12176470588233,make,5.922854900360107,4
207,17268,285.285294117647,the,2.5223639011383057,3
208,17269,351.4294117647059,Army,12.82431697845459,4
209,17270,265.63352941176475,his,14.641095161437988,3
210,17272,320.3458823529412,he,12.298826217651367,2
211,17273,264.25470588235294,wanted,8.47881031036377,6
212,17274,235.0629411764706,to,1.360261082649231,2
213,17275,263.3076470588235,be,3.845541000366211,2
214,17276,284.4858823529412,in,6.339676856994629,2
215,17277,264.21235294117645,the,1.955882787704468,3
216,17278,306.8547058823529,fighting,17.388473510742188,8
217,17279,268.96294117647057,part,9.44485855102539,4
218,17280,239.14176470588234,of,1.7564071416854858,2
219,17282,247.70294117647057,Though,10.180797576904297,6
220,17283,279.3947058823529,he,5.237964153289795,2
221,17284,309.79352941176467,knew,10.556951522827148,4
222,17285,273.94176470588235,no,8.234356880187988,2
223,17286,240.1770588235294,more,7.386693954467773,4
224,17287,235.97823529411767,about,9.073887825012209,5
225,17288,277.5670588235294,military,12.159000396728516,8
226,17289,269.0523529411765,science,13.170841217041016,7
227,17290,280.48117647058825,and,4.149301528930664,3
228,17291,289.2758823529412,tactics,14.94847297668457,7
229,17292,282.47352941176473,than,9.207809448242188,4
230,17293,262.97058823529414,any,8.51662826538086,3
231,17294,272.68823529411765,other,6.9568071365356445,5
232,17295,243.63647058823528,desk,13.821209907531738,4
233,17297,309.121875,he,9.65028953552246,2
234,17298,304.28882352941173,managed,12.015175819396973,7
235,17299,266.4182352941176,to,2.1344432830810547,2
236,17300,260.1205882352941,get,6.210984230041504,3
237,17301,262.3058823529412,transferred,16.29314613342285,11
238,17302,260.0876470588235,to,3.323392629623413,2
239,17303,262.7647058823529,the,2.9389781951904297,3
240,17304,258.67999999999995,combat,16.861242294311523,6
241,17306,242.89823529411768,The,3.103843927383423,3
242,17307,251.0623529411765,next,8.085763931274414,4
243,17308,254.51058823529414,thing,5.943578243255615,5
244,17309,258.7529411764706,he,7.098701000213623,2
245,17310,260.6223529411765,knew,10.614001274108888,4
246,17311,301.47117647058826,he,5.6931471824646,2
247,17312,270.3347058823529,was,4.005067825317383,3
248,17313,238.3205882352941,reporting,12.83928394317627,9
249,17314,256.54294117647055,for,6.087220191955566,3
250,17315,272.21705882352944,duty,13.723015785217283,4
251,17316,245.05235294117648,as,5.844043254852295,2
252,17317,285.53058823529415,commanding,18.033605575561523,10
253,17318,284.84999999999997,officer,14.083009719848633,7
254,17319,294.3882352941177,of,2.5030224323272705,2
255,17324,302.80176470588236,in,5.611895084381104,2
256,17325,280.2752941176471,the,1.6910243034362793,3
257,17326,256.69823529411764,middle,10.542916297912598,6
258,17327,265.49176470588236,of,0.2538226842880249,2
259,17328,231.44058823529411,corps,17.850406646728516,5
260,17329,384.76529411764704,maneuvers,18.753286361694336,9
261,17330,304.7252941176471,in,4.322134494781494,2
262,17332,334.13352941176475,Outside,12.817743301391602,7
263,17333,304.68823529411765,of,5.803058624267578,2
264,17335,285.55999999999995,he,11.483540534973145,2
265,17337,286.88,have,10.68812370300293,4
266,17338,294.0323529411765,landed,15.421493530273438,6
267,17339,259.6205882352941,in,4.80174732208252,2
268,17340,243.45529411764704,a,3.9900407791137695,1
269,17341,302.1294117647059,tougher,13.602164268493652,7
270,17343,327.71,First,9.22874355316162,5
271,17344,283.04352941176467,of,7.475964069366455,2
272,17346,259.47823529411767,no,14.134215354919434,2
273,17347,256.80823529411765,unit,12.919525146484377,4
274,17348,265.2658823529412,likes,16.15452766418457,5
275,17349,246.88647058823528,to,2.9856693744659424,2
276,17350,285.6623529411765,have,5.7791948318481445,4
277,17351,272.7505882352941,a,2.7190327644348145,1
278,17352,238.99,new,6.046056747436523,3
279,17354,370.92,brought,16.029651641845703,7
280,17355,376.86199999999997,in,3.1102986335754395,2
281,17356,291.4511764705882,from,12.598203659057615,4
282,17357,260.01882352941175,the,1.7125492095947266,3
283,17359,351.46,especially,13.896228790283203,10
284,17360,273.5076470588235,when,11.303075790405272,4
285,17362,268.2735294117647,an,10.370757102966309,2
286,17366,269.9958823529412,if,12.08872127532959,2
287,17367,257.10764705882355,there,6.529135704040527,5
288,17368,242.98470588235293,is,1.6699024438858032,2
289,17369,261.8264705882353,ever,12.64648151397705,4
290,17370,256.32176470588234,a,4.085689067840576,1
291,17371,250.52,perfect,11.364461898803713,7
292,17372,264.6276470588235,time,8.103707313537598,4
293,17373,252.22058823529412,to,2.8391034603118896,2
294,17374,251.13941176470587,pull,11.941682815551758,4
295,17375,253.96470588235292,the,2.3572258949279785,3
296,17377,266.92294117647054,out,9.521592140197754,3
297,17378,265.55411764705883,from,8.237367630004883,4
298,17379,243.56705882352944,under,12.970708847045898,5
299,17382,262.55117647058825,on,6.4407453536987305,2
300,17384,295.75470588235294,In,5.506053447723389,2
301,17386,328.49375,helping,16.278614044189453,7
302,17387,268.1170588235294,your,10.608981132507324,4
303,17389,258.761875,make,15.317955017089844,4
304,17390,311.88529411764705,a,4.101232528686523,1
305,17391,277.90588235294115,fool,16.78891944885254,4
306,17392,268.2982352941176,of,2.8583626747131348,2
307,17393,270.1652941176471,himself,14.521469116210938,7
308,17394,265.848125,might,11.622551918029783,5
309,17395,246.08705882352945,mean,8.841043472290039,4
310,17396,289.55823529411765,getting,12.846830368041992,7
311,17397,264.4117647058824,yourself,13.84704875946045,8
312,17399,272.3376470588235,But,4.942493915557861,3
313,17400,271.5247058823529,in,6.705338001251221,2
314,17402,269.9270588235294,with,7.399970531463623,4
315,17403,267.87470588235294,the,1.421656370162964,3
316,17404,256.39941176470586,top,9.148263931274414,3
317,17405,288.40000000000003,brass,16.114105224609375,5
318,17406,339.57529411764705,watching,17.163299560546875,8
319,17407,304.56235294117647,him,9.001282691955566,3
320,17408,282.99117647058824,all,8.821229934692383,3
321,17409,244.79117647058823,the,2.339998960494995,3
322,17413,330.3276470588235,Chandler,13.14741325378418,8
323,17414,328.0423529411765,understood,17.040176391601562,10
324,17415,311.2594117647059,this,8.289490699768066,4
325,17416,268.35764705882355,and,7.460253715515137,3
326,17417,312.4094117647059,expected,11.357902526855469,8
327,17418,328.7905882352941,the,3.275202512741089,3
328,17420,288.61,But,4.942493915557861,3
329,17421,241.35411764705884,his,8.03360366821289,3
330,17422,245.91176470588235,first,7.587234973907471,5
331,17423,248.60411764705884,few,6.628595352172852,3
332,17424,244.06176470588235,days,4.304097652435303,4
333,17425,256.46294117647057,with,8.212817192077637,4
334,17427,252.07705882352943,H,15.060344696044922,1
335,17428,275.76529411764704,were,8.982165336608887,4
336,17429,293.6276470588235,full,12.477700233459473,4
337,17430,307.99764705882353,of,6.384803771972656,2
338,17432,339.74470588235295,beginning,14.57427215576172,9
339,17433,323.15588235294115,with,7.320730209350586,4
340,17434,251.35,First,10.965533256530762,5
341,17436,325.19588235294117,Robert,10.265164375305176,6
342,17438,280.46294117647057,Chandler,13.14741325378418,8
343,17439,263.0211764705882,had,6.5118727684021,3
344,17440,270.84529411764703,expected,7.849295616149902,8
345,17441,259.36823529411765,a,5.325039863586426,1
346,17442,289.0105882352941,tough,9.827959060668944,5
347,17443,272.935,old,14.870126724243164,3
348,17445,254.69882352941178,with,6.344679355621338,4
349,17446,255.80411764705883,a,3.6332249641418457,1
350,17449,285.80999999999995,Instead,10.29438018798828,7
351,17451,267.42823529411766,Early,18.095394134521484,5
352,17452,299.2394117647059,was,6.201489448547363,3
353,17454,304.6529411764706,sharp,17.195344924926758,5
354,17455,252.03058823529415,and,5.469355583190918,3
355,17457,300.74470588235295,He,7.30403995513916,2
356,17458,264.9123529411765,had,5.728970527648926,3
357,17459,301.2835294117647,enlisted,19.79574584960937,8
358,17460,276.5794117647059,in,6.731963634490967,2
359,17461,254.7370588235294,the,1.9935283660888672,3
360,17462,253.17235294117648,Army,13.894421577453612,4
361,17463,252.23176470588237,straight,16.830097198486328,8
362,17464,255.9294117647059,out,8.650459289550781,3
363,17465,238.67470588235292,of,0.7984849214553833,2
364,17466,233.9858823529412,high,10.453826904296877,4
365,17467,256.4517647058824,school,12.72589874267578,6
366,17468,235.1058823529412,and,4.896859169006348,3
367,17469,252.55,had,9.837247848510742,3
368,17470,273.73,immediately,14.03691864013672,11
369,17471,267.11117647058825,set,8.82208251953125,3
370,17472,248.58588235294118,about,5.658697605133057,5
371,17473,263.9729411764706,learning,15.736652374267578,8
372,17474,244.9558823529412,his,8.291914939880371,3
373,17475,244.19823529411764,new,6.840067863464356,3
374,17477,250.7364705882353,There,8.445243835449219,5
375,17478,258.58235294117645,was,4.154367446899414,3
376,17479,241.78764705882355,no,2.8653249740600586,2
377,17480,253.01941176470586,weapon,15.625273704528809,6
378,17481,241.72411764705885,Early,22.244556427001957,5
379,17482,258.6,could,7.809080123901367,5
380,17483,311.8788235294118,not,6.266161918640137,3
381,17484,300.1835294117647,take,6.869634628295898,4
382,17485,258.2405882352941,apart,12.493224143981934,5
383,17486,240.81411764705882,and,5.795834541320801,3
384,17489,313.81529411764706,He,7.30403995513916,2
385,17490,242.2005882352941,could,6.485068321228027,5
386,17491,275.16411764705884,lead,8.94365406036377,4
387,17492,318.1117647058823,a,4.244872093200684,1
388,17493,251.98,patrol,17.602954864501953,6
389,17494,272.51882352941175,and,5.544092178344727,3
390,17495,303.39882352941174,he,11.290407180786133,2
391,17496,286.86117647058825,knew,9.659209251403809,4
392,17497,258.88941176470587,his,6.684898853302002,3
393,17498,274.05823529411765,paper,11.197609901428224,5
394,17501,274.08705882352945,he,10.949056625366213,2
395,17502,276.5711764705882,had,4.247171878814697,3
396,17503,250.34705882352938,taken,8.054823875427246,5
397,17504,262.7394117647059,full,11.394824981689451,4
398,17505,280.31,advantage,9.457820892333984,9
399,17506,259.08647058823533,of,0.2788034677505493,2
400,17507,272.24882352941177,the,2.37691593170166,3
401,17509,321.7752941176471,correspondence,18.040395736694336,14
402,17511,268.5676470588235,He,7.30403995513916,2
403,17512,249.918125,not,12.851629257202148,3
404,17513,295.38352941176475,only,8.082001686096191,4
405,17514,270.54352941176467,knew,16.1615047454834,4
406,17516,356.19529411764705,but,9.903785705566406,3
407,17518,356.82588235294116,history,12.765179634094238,7
408,17519,310.54764705882354,and,5.043781280517578,3
409,17520,329.80176470588236,literature,15.74879264831543,10
410,17521,290.6311764705883,as,6.322769165039063,2
411,17523,303.87117647058824,But,4.942493915557861,3
412,17524,297.67823529411766,for,8.378995895385742,3
413,17525,275.6452941176471,all,7.712981700897217,3
414,17526,254.28176470588235,his,8.560312271118164,3
415,17530,330.01352941176475,Early,17.337690353393555,5
416,17531,269.82176470588234,was,6.161845207214356,3
417,17532,277.31470588235294,right,11.57115364074707,5
418,17533,282.1464705882353,out,7.141645431518555,3
419,17534,251.36647058823533,of,1.3596370220184326,2
420,17535,265.4864705882353,the,1.903731226921081,3
421,17538,297.7217647058824,He,7.30403995513916,2
422,17539,259.7017647058824,was,4.716881275177002,3
423,17540,281.16705882352943,filled,10.54299259185791,6
424,17541,270.6223529411765,with,0.8854976296424866,4
425,17542,244.95941176470592,the,1.750674843788147,3
426,17543,257.8376470588235,spirit,15.71714210510254,6
427,17544,259.3947058823529,of,2.518625497817993,2
428,17545,248.25235294117647,the,2.450000047683716,3
429,17548,259.9435294117647,That,7.044949531555176,4
430,17549,293.1941176470588,saved,17.73674964904785,5
431,17550,249.21058823529413,Mel,17.155622482299805,3
432,17553,268.87,Early,17.577682495117188,5
433,17554,247.3558823529412,let,16.919586181640625,3
434,17555,270.89882352941174,the,2.4539666175842285,3
435,17556,240.2835294117647,new,6.539488792419434,3
436,17558,270.2470588235294,know,16.149980545043945,4
437,17559,259.97823529411767,just,10.952618598937988,4
438,17560,352.3629411764706,how,10.52362823486328,3
439,17561,266.25176470588235,lucky,17.33061408996582,5
440,17562,237.80352941176469,he,10.714905738830566,2
441,17563,239.70235294117649,was,3.767106533050537,3
442,17564,234.54647058823528,to,4.595632076263428,2
443,17565,256.5311764705882,be,3.2167155742645264,2
444,17566,233.62529411764706,in,6.486833572387695,2
445,17567,233.3541176470588,the,2.106688499450684,3
446,17568,226.48,best,9.276862144470217,4
447,17569,271.85705882352937,troop,15.068957328796388,5
448,17570,237.46235294117648,in,10.330398559570312,2
449,17571,241.1070588235294,the,2.1145596504211426,3
450,17572,236.86411764705883,best,9.526878356933594,4
451,17574,256.5170588235294,in,5.856872081756592,2
452,17575,238.17176470588237,the,2.0758464336395264,3
453,17576,251.5241176470588,United,10.839076042175291,6
454,17577,263.45235294117646,States,6.909066200256348,6
455,17579,249.75375,He,7.30403995513916,2
456,17580,251.1735294117647,fed,17.27159881591797,3
457,17581,305.60705882352937,the,2.081467390060425,3
458,17582,259.2605882352941,captain,15.565885543823242,7
459,17583,270.2288235294118,bits,20.293169021606445,4
460,17584,249.82470588235296,of,2.6333436965942383,2
461,17585,257.03705882352943,history,13.480536460876465,7
462,17586,244.63941176470587,about,7.941990852355957,5
463,17587,252.95705882352945,the,2.3865180015563965,3
464,17588,256.56882352941176,troops,15.045965194702148,6
465,17589,263.3129411764706,and,5.10248327255249,3
466,17590,260.0147058823529,the,3.4222962856292725,3
467,17592,247.58176470588236,For,7.802414894104004,3
468,17594,259.40470588235297,it,8.260160446166992,2
469,17595,298.7747058823529,was,4.30971097946167,3
470,17596,238.94176470588238,a,4.064084529876709,1
471,17598,333.7423529411765,of,4.879938125610352,2
472,17599,266.1723529411765,the,2.383188247680664,3
473,17602,247.39117647058822,under,10.071035385131836,5
474,17604,261.324705882353,George,12.789076805114746,6
475,17605,281.56235294117647,Armstrong,18.08708000183105,9
476,17607,358.60411764705884,that,5.973302364349365,4
477,17608,285.8241176470588,had,8.144837379455566,3
478,17609,298.00529411764705,been,2.178478479385376,4
479,17610,246.48941176470586,wiped,12.11587905883789,5
480,17611,254.19117647058823,out,4.60294246673584,3
481,17612,246.65823529411762,at,6.04259729385376,2
482,17613,228.48117647058822,the,1.55652117729187,3
483,17614,238.88117647058823,Battle,17.685787200927734,6
484,17615,243.92411764705884,of,5.330074787139893,2
485,17616,263.54,The,8.766396522521973,3
486,17617,269.49176470588236,Little,16.470754623413086,6
487,17618,262.0894117647059,Big,13.22023105621338,3
488,17620,298.1582352941176,It,6.219824314117432,2
489,17622,271.5876470588235,take,15.033571243286133,4
490,17624,308.5664705882353,Chandler,16.083723068237305,8
491,17625,247.15352941176468,long,18.28473472595215,4
492,17626,262.1776470588235,to,5.4397501945495605,2
493,17627,256.31529411764706,realize,11.230317115783691,7
494,17628,264.31529411764706,that,4.798402309417725,4
495,17629,284.6175,he,6.021693229675293,2
496,17630,248.92588235294116,had,4.360400676727295,3
497,17631,239.9858823529412,to,5.420777797698975,2
498,17632,258.6705882352941,carry,9.449556350708008,5
499,17633,259.7752941176471,a,4.339588165283203,1
500,17634,263.0558823529412,heavy,11.458520889282228,5
501,17635,259.7435294117647,load,11.995406150817873,4
502,17636,255.19411764705885,of,2.750505924224853,2
503,17637,281.8588235294118,tradition,15.562728881835938,9
504,17638,251.0676470588235,on,6.589996814727783,2
505,17639,233.0276470588235,his,7.643877506256103,3
506,17640,244.35941176470587,shoulders,17.28658676147461,9
507,17641,262.7988235294118,as,7.541060924530029,2
508,17642,242.69705882352943,commander,18.315269470214844,9
509,17643,245.19529411764705,of,13.522897720336914,2
510,17646,333.04470588235296,But,15.295427322387695,3
511,17647,352.0623529411764,what,8.045387268066406,4
512,17648,289.1364705882353,made,11.482962608337402,4
513,17649,255.03764705882355,the,2.38639497756958,3
514,17650,277.0035294117647,load,14.527824401855469,4
515,17651,267.71352941176474,lighter,19.25394058227539,7
516,17652,282.5994117647059,was,11.150243759155272,3
517,17653,271.8882352941177,the,4.50224494934082,3
518,17654,266.3623529411765,realization,17.515623092651367,11
519,17655,257.5735294117647,that,6.452310085296631,4
520,17656,230.74705882352941,every,11.378296852111816,5
521,17659,457.5670588235294,and,5.166075229644775,3
522,17661,318.3770588235294,was,7.709430694580078,3
523,17662,284.4035294117647,ready,10.988248825073242,5
524,17663,256.4464705882353,and,9.333722114562988,3
525,17664,269.2675,willing,14.325054168701172,7
526,17665,278.8776470588235,to,0.3903890252113342,2
527,17666,260.3205882352941,help,7.005123138427734,4
528,17667,258.7576470588235,him,9.424758911132812,3
529,17668,270.1994117647059,carry,14.361042976379396,5
530,17670,260.6829411764706,for,5.787992000579834,3
531,17671,257.0811764705882,the,2.0983712673187256,3
532,17672,246.56294117647056,good,10.531737327575684,4
533,17673,233.5441176470588,of,4.164675712585449,2
534,17674,234.6794117647059,the,1.7770222425460815,3
535,17675,249.28941176470587,troop,15.673425674438477,5
536,17676,259.9729411764706,and,7.068123817443848,3
537,17677,243.33882352941177,the,3.753749847412109,3
538,18501,360.77523809523814,was,7.088788986206055,3
539,18502,273.41380952380956,a,4.722183227539063,1
540,18503,266.82,complex,10.471713066101074,7
541,18504,278.65333333333336,and,8.011781692504883,3
542,18505,348.02349999999996,frightening,16.718807220458984,11
543,18507,299.34761904761905,whose,13.814499855041504,5
544,18508,359.1328571428571,bright,15.894634246826172,6
545,18509,324.2057142857143,blue,13.949222564697266,4
546,18510,294.781,eyes,14.53506851196289,4
547,18512,415.7728571428571,with,6.638732433319092,4
548,18513,379.20950000000005,a,3.676457405090332,1
549,18514,324.6490476190476,kind,11.783016204833984,4
550,18515,314.4825,of,0.0208012741059064,2
551,18516,286.56428571428575,frozen,16.03316307067871,6
